ID,a,e,i,Omega,omega,M,q,Q,period_yr,match_full_name,pdes,spkid,kind,sbdb_class,pha,H,diameter_km,moid_au,data_arc_d,n_obs,condition_code,first_obs,last_obs,soln_date,orbit_id,sbdb_epoch_jd,sbdb_a,sbdb_e,sbdb_i,sbdb_om,sbdb_w,sbdb_ma,match_dist,second_best,second_dist,dM_sbdb,hz_a,hz_e,hz_i,hz_om,hz_w,hz_ma,hz_da,hz_de,hz_di,hz_dom,hz_dw,hz_dM,hz_maxdev
193,1.5997395,0.5030596,23.07163,191.10298,290.99488,134.59668,0.7949751870258,2.4045038129742,2.023363458628114,2135 Aristaeus (1977 HA),2135,20002135,an,APO,Y,18.05,,.00967484,15749,61,1,1977-04-17,2020-05-30,2021-04-12 13:23:04,24,2461200.5,1.599739533568636,0.5030586306182083,23.07163208204,191.1028441025867,290.9949246808749,134.5968681547153,0.007411611641227256,(2025 FP20),327.3396250464183,0.00018815471531752337,1.59973953366832,0.503058630600076,23.07163208098758,191.1028441103755,290.9949246784675,134.5968680425581,3.3668319909807565e-08,-9.69399924000136e-07,2.0809875813654344e-06,-0.00013588962451649422,4.4678467475023353e-05,0.0001880425581077816,0.0001880425581077816
194,1.4585197,0.5620711,39.93236,314.32185,268.33837,152.72654,0.63872792784933,2.27831147215067,1.7614424123876633,137108 (1999 AN10),137108,20137108,an,APO,Y,18.05,,.000205921,24459,410,0,1955-01-26,2022-01-13,2023-08-18 06:14:19,100,2461200.5,1.458519700164067,0.5620711861779988,39.93237024085661,314.3218479171364,268.3383661349407,152.7265412179813,0.0005831697756473984,(2015 BX310),740.4881080580053,1.2179812927115563e-06,1.458519700203103,0.5620711862088583,39.93237024021181,314.321847919151,268.3383661400756,152.7265411765046,2.031028678572966e-10,8.62088582742615e-08,1.0240211807399646e-05,-2.0808489580304013e-06,-3.859924390781089e-06,1.1765046110667754e-06,3.859924390781089e-06
195,1.2690923,0.5141334,19.42916,54.20354,263.94,118.37997,0.6166095608871801,1.9215750391128201,1.4296831993118697,267337 (2001 VK5),267337,20267337,an,APO,Y,18.05,0.439,.00115498,8540,1117,0,2001-11-11,2025-03-30,2025-03-31 06:52:40,232,2461200.5,1.269092260036263,0.5141334169527231,19.42915901184455,54.20353127717621,263.94000984753,118.3799832367199,0.0006616959747903137,(2024 JB2),332.3381071231872,1.32367198943939e-05,1.269092260077776,0.5141334169921944,19.42915901199842,54.20353127850544,263.9400098457106,118.3799832502942,-3.9922223971089466e-08,1.6992194429299445e-08,-9.88001580992659e-07,-8.721494566543697e-06,9.845710621902981e-06,1.3250294216504699e-05,1.3250294216504699e-05
196,2.2978714,0.5803493,9.52381,84.80995,187.05031,314.49405,0.9643033415199801,3.63143945848002,3.4832815521900278,455299 (2002 EL6),455299,20455299,an,APO,Y,18.05,0.537,.0445944,7965,605,0,2002-03-10,2023-12-30,2026-06-17 06:22:52,JPL 121,2461200.5,2.297871375596686,0.5803493180610672,9.523814923447471,84.80996685579842,187.0502849758865,314.4940537907442,0.001529153903037638,(2026 MA),228.7219870906893,3.7907441878815007e-06,2.297871376363186,0.5803493180673999,9.523814925144926,84.80996685667789,187.050284978142,314.4940535287492,-2.3636813839544857e-08,1.80673999095049e-08,4.92514492655971e-06,1.6856677888199556e-05,-2.5021857993579033e-05,3.5287491755298106e-06,2.5021857993579033e-05
197,1.6918546,0.4624185,5.8333,352.06267,333.21962,77.9249,0.9095097336499,2.4741994663501004,2.200617461993941,386847 (2010 LR33),386847,20386847,an,APO,Y,18.06,0.663,.029213,8886,433,0,2001-03-26,2025-07-24,2025-08-06 06:19:21,118,2461200.5,1.691854617857927,0.4624184437019981,5.833304577764451,352.06268597,333.2196121562734,77.92490022232408,0.000925634350994321,(2020 RT4),272.46641684663524,2.223241040155699e-07,1.691854617852522,0.4624184437595503,5.833304576838591,352.062685985945,333.2196121473945,77.9249002946483,1.7852521905226126e-08,-5.6240449686217886e-08,4.576838590786281e-06,1.5985944969543198e-05,-7.852605506286636e-06,2.9464831641234923e-07,1.5985944969543198e-05
198,1.0869937,0.7245234,34.03784,38.83283,308.11171,52.94938,0.29944132869741996,1.87454607130258,1.1332886532015263,141525 (2002 FV5),141525,20141525,an,APO,Y,18.07,,.0351236,8116,713,0,2002-03-21,2024-06-09,2024-06-10 06:18:54,140,2461200.5,1.086993714178532,0.7245234378518476,34.03784417348604,38.83282451471351,308.1117111361484,52.94937497759722,0.00035766611145870796,(2024 JY),429.64491088317516,-5.022402774557122e-06,1.086993714220069,0.7245234378548732,34.03784417116036,38.83282451917113,308.1117111325597,52.94937487092898,1.4220068900172578e-08,3.785487312502056e-08,4.171160355781467e-06,-5.480828860982001e-06,1.13255970290993e-06,-5.129071013243447e-06,5.480828860982001e-06
199,2.3232849,0.5777828,28.06534,74.44268,153.53473,212.80019,0.9809308452802799,3.66563895471972,3.541226493050012,(2017 CH1),2017 CH1,50768631,au,APO,Y,18.07,,.00520689,2837,403,0,2017-01-15,2024-10-22,2025-12-20 05:22:13,73,2461200.5,2.323284899529107,0.577782791489418,28.06534461492771,74.44268879168516,153.5347234292992,212.8001870832331,0.0005955698353775357,524475 (2002 KJ4),134.80672627887947,-2.916766874250243e-06,2.3232848991512,0.5777827914661576,28.06534461665936,74.4426887954748,153.5347234369116,212.800187223265,-8.488001412843005e-10,-8.533842410507475e-09,4.6166593605789785e-06,8.795474798262148e-06,-6.5630883909761906e-06,-2.7767349877194647e-06,8.795474798262148e-06
200,2.1084489,0.602473,16.07668,194.71649,243.0644,29.87097,0.8381653658702999,3.3787324341297,3.0615730056224613,250620 (2005 GE59),250620,20250620,an,APO,Y,18.07,0.654,.0314716,7462,643,0,2005-01-18,2025-06-24,2025-06-25 06:55:09,142,2461200.5,2.108448888667837,0.6024730354750159,16.07668120255281,194.7164897267087,243.0644102588964,29.87096147201504,0.0005216097837730375,(2007 TT18),332.35032289235653,-8.52798495998286e-06,2.108448888569944,0.6024730354270317,16.07668120416271,194.7164897402523,243.0644102460674,29.87096137980132,-1.1430056012784462e-08,3.542703164161054e-08,1.204162710877199e-06,-2.597476793653186e-07,1.02460674042959e-05,-8.620198684639035e-06,1.02460674042959e-05
201,1.9241439,0.5740776,6.40373,222.60435,221.65785,123.45216,0.8195359878333601,3.02875181216664,2.669047620448949,409836 (2006 QY110),409836,20409836,an,APO,Y,18.07,0.554,.0319718,6126,249,0,2006-08-30,2023-06-08,2025-09-01 06:54:48,72,2461200.5,1.924143924178398,0.5740776076640598,6.40372916883664,222.6043703296669,221.6578276082307,123.4521591286009,0.0015130311787781,(2017 UU2),280.145926494269,-8.713990951036976e-07,1.924143924024025,0.5740776076192674,6.40372916996127,222.6043703479892,221.6578275937659,123.4521591690717,2.4024024991575743e-08,7.619267439196165e-09,-8.300387301929391e-07,2.0347989192259774e-05,-2.240623410898479e-05,-8.309282861773681e-07,2.240623410898479e-05
202,1.7700822,0.6007455,5.54384,156.84047,90.61416,171.85883,0.7067132837198999,2.8334511162801,2.3549958830153774,137126 (1999 CF9),137126,20137126,an,APO,Y,18.08,,.0178302,9840,1228,0,1999-01-15,2025-12-24,2025-12-26 05:54:38,215,2461200.5,1.770082161534599,0.6007455018665537,5.543840910313252,156.840494262276,90.61413727168207,171.8588280725586,0.0016633253976678893,(2015 QB9),151.3700293421385,-1.927441417137743e-06,1.770082161451903,0.6007455018290914,5.543840909780055,156.840494234648,90.61413731353343,171.8588279451358,-3.8548097158752626e-08,1.8290913228469208e-09,9.097800548474311e-07,2.4234647980847512e-05,-2.2686466564891816e-05,-2.0548642112316884e-06,2.4234647980847512e-05
203,1.8204548,0.5677589,4.84751,197.06965,31.12818,103.52153,0.7868753852522801,2.8540342147477196,2.456234632118249,140039 (2001 SO73),140039,20140039,an,APO,Y,18.08,,.0453382,8475,775,0,2001-09-19,2024-12-02,2024-12-03 06:18:33,166,2461200.5,1.8204547927988,0.5677589248059939,4.847511896783896,197.0696886240645,31.12813285611065,103.5215328146854,0.0030491669905517286,(2022 GO2),281.80171804146306,2.8146853878752154e-06,1.820454792874002,0.5677589247819036,4.847511894959275,197.0696886089319,31.12813287850509,103.5215328320267,-7.125998013890467e-09,2.478190364030297e-08,1.8949592748285227e-06,3.860893190221759e-05,-4.7121494901603e-05,2.8320266949322104e-06,4.7121494901603e-05
204,3.2104465,0.6984358,10.00804,340.1136,337.2506,334.67781,0.9681557304152999,5.4527372695847,5.752387787857968,451124 (2009 KC3),451124,20451124,an,APO,Y,18.08,2.188,.00636848,6209,472,0,2009-05-04,2026-05-04,2026-05-05 06:19:54,102,2461200.5,3.210446539326223,0.6984357587729222,10.00803353950869,340.1135970255106,337.2506113880726,334.6777963001526,0.0006775172114746977,(2014 QU296),609.8726065502807,-1.3699847443149338e-05,3.21044654059703,0.6984357588297405,10.0080335335755,340.1135970444823,337.250611381905,334.6777959413017,4.0597029737909907e-08,-4.1170259534872855e-08,-6.466424499862455e-06,-2.9555177434303914e-06,1.1381904982954438e-05,-1.4058698297958472e-05,1.4058698297958472e-05
205,2.0590426,0.5537607,7.75324,113.04616,300.31278,54.43611,0.9188257284941801,3.1992594715058202,2.954595267694317,895358 (2020 EN),895358,20895358,an,APO,Y,18.09,,.0487217,3990,186,0,2015-03-28,2026-02-28,2026-08-27 06:26:49,JPL 33,2461200.5,2.059042637342037,0.5537606583865667,7.753242580307784,113.0461492806566,300.3127897845827,54.4361107480056,0.0007426789781458287,(2023 AN),245.40211217512478,7.480056183339912e-07,2.059042637350494,0.5537606583892675,7.753242579416267,113.0461492900245,300.312789772735,54.43611075569476,3.735049380892974e-08,-4.161073252628711e-08,2.579416267245449e-06,-1.0709975498457425e-05,9.772735040769476e-06,7.556947707598738e-07,1.0709975498457425e-05
206,2.8183551,0.8056228,6.09413,211.06792,287.89761,142.94147,0.54782397294372,5.08888622705628,4.731442504929933,(2020 JM2),2020 JM2,54017043,au,APO,N,24.7,,.0374256,4,37,9,2020-05-15,2020-05-19,2021-04-15 22:32:03,JPL 3,2458986.5,2.50417300245276,0.7620026590989342,6.533003621289739,208.3183197865555,292.3675908116912,13.40300714318448,419.1125824923562,(2014 HS197),532.4298069852493,,2.515442353315094,0.7576009953854066,6.569662085236614,206.7293157128473,294.0414976555674,200.8185949298385,-0.302912746684906,-0.04802180461459338,0.4755320852366145,-4.338604287152691,6.1438876555674256,57.87712492983849,57.87712492983849
207,1.5456527,0.4716797,13.53154,303.58001,231.23185,56.46936,0.8165996981598102,2.27470570184019,1.9216216155946781,26663 (2000 XK47),26663,20026663,an,APO,Y,18.12,,.0349296,19027,906,0,1974-07-12,2026-08-15,2026-08-19 06:50:48,JPL 187,2461200.5,1.545652693614059,0.4716796888989747,13.53154632175524,303.5800009519693,231.2318571484105,56.46936196950539,0.0006579223106004412,(2019 AG3),356.6623003733179,1.9695053765644843e-06,1.545652693521272,0.4716796889015102,13.53154632239137,303.5800009525286,231.231857152771,56.46936200081872,-6.478727998526779e-09,-1.10984897938593e-08,6.322391369550928e-06,-9.047471394296736e-06,7.152770990614954e-06,2.0008187107123376e-06,9.047471394296736e-06
208,1.6427096,0.3831233,3.41388,72.98582,319.5807,260.86129,1.01334927710632,2.2720699228936803,2.105431870823639,65803 Didymos (1996 GT),65803,20065803,an,APO,Y,18.11,0.78,.039575,896,1869,0,2022-09-27,2025-03-11,2026-03-01 16:49:59,240,2461200.5,1.642709608529702,0.3831233242624545,3.413876519313629,72.9858236207145,319.5807001349104,260.8612886320632,0.00025599766073897297,(2005 WK56),226.68758272800645,-1.367936818041926e-06,1.642709608559281,0.3831233243064627,3.413876519364075,72.98582361751336,319.5807001308582,260.8612886230877,8.559280839648409e-09,2.4306462675927065e-08,-3.480635924812958e-06,3.6175133573124185e-06,1.3085821137792664e-07,-1.3769122801932099e-06,3.6175133573124185e-06
209,1.7469491,0.4782407,10.99257,50.12548,147.55732,236.83616,0.9114869395516301,2.58241126044837,2.308981094509871,136795 Tatsunokingo (1997 BQ),136795,20136795,an,APO,Y,18.11,,.0355994,10532,427,0,1997-01-16,2025-11-17,2026-08-11 06:19:06,JPL 99,2461200.5,1.746949113870816,0.4782407143000131,10.99257749344882,50.12550438199563,147.557293996172,236.8361592020742,0.0018215629966742463,417211 (2005 XL80),249.4593071134193,-7.979257929946471e-07,1.746949113991759,0.478240714270723,10.99257749461639,50.12550438065796,147.557294004215,236.8361591383173,1.3991759084674982e-08,1.4270722992204554e-08,7.494616388825648e-06,2.4380657947631335e-05,-2.599578499484778e-05,-8.616827074092726e-07,2.599578499484778e-05
210,0.9466308,0.123851,22.32417,331.11156,46.04864,313.5935,0.8293896287892,1.0638719712108,0.9210239978166265,162421 (2000 ET70),162421,20162421,an,ATE,Y,18.11,,.0303417,17851,743,0,1977-02-18,2026-01-03,2026-01-17 05:54:59,176,2461200.5,0.9466308218466468,0.1238510400373357,22.32418716140079,331.1115732136115,46.04861298351022,313.5935359311802,0.001733320237247742,(2017 DL123),242.2486305380074,3.5931180207171565e-05,0.9466308218388109,0.1238510400492201,22.32418716142263,331.1115732104137,46.04861292524394,313.5935359952236,2.1838810870811187e-08,4.004922009304135e-08,1.7161422629641265e-05,1.3210413726483239e-05,-2.7074756076217454e-05,3.599522358399554e-05,3.599522358399554e-05
211,2.5029378,0.6954981,0.79236,180.21677,345.98384,27.88526,0.7621493156818201,4.24372628431818,3.9598167262351276,242708 (2005 UK1),242708,20242708,an,APO,Y,18.12,,.0109908,7547,1179,0,2005-10-24,2026-06-23,2026-06-24 06:21:09,JPL 202,2461200.5,2.502937747284941,0.6954981018515407,0.7923631789129044,180.2168963983236,345.9837181568201,27.88525945244427,0.008779737926068738,(2011 YE6),370.3695903280987,-5.475557145473431e-07,2.502937747728475,0.695498101777532,0.7923631764206314,180.2168964254583,345.9837181232638,27.88525928984436,-5.227152533038293e-08,1.7775320104718162e-09,3.1764206314122134e-06,0.00012642545829066876,-0.00012187673615926542,-7.101556320776581e-07,0.00012642545829066876
212,2.3841115,0.6584107,3.85786,54.49466,337.6108,57.54043,0.81438697840695,3.9538360215930504,3.6812036494805387,533722 (2014 NE52),533722,20533722,an,APO,Y,18.12,0.701,.0358397,4359,721,0,2014-05-06,2026-04-12,2026-08-31 06:26:33,JPL 112,2461200.5,2.384111490672216,0.6584107279688582,3.857857697594028,54.49463113220362,337.6108250372634,57.54043212318966,0.0019149423713311535,(2011 WQ2),166.889731334887,2.1231896596418665e-06,2.384111490583761,0.6584107279996693,3.857857695068043,54.49463114992776,337.6108250268732,57.54043219688891,-9.416238899717655e-09,2.7999669249823e-08,-2.304931956853551e-06,-2.88500722263052e-05,2.5026873231581703e-05,2.1968889143408887e-06,2.88500722263052e-05
213,2.1175518,0.6647149,59.33202,33.49564,251.1095,277.27066,0.7099835670181801,3.52512003298182,3.081421187522354,196068 (2002 TW55),196068,20196068,an,APO,Y,18.13,,.0279981,3355,145,0,2002-10-02,2011-12-09,2021-04-13 22:31:04,39,2461200.5,2.117551736840672,0.6647150230340217,59.33211793817863,33.49563751074105,251.1094991276424,277.270691547397,0.004905267496185621,(2007 VG),685.1752003699698,3.1547396986297827e-05,2.117551736855322,0.6647150230722663,59.33211793958904,33.49563751276652,251.1094991364805,277.2706916705049,-6.314467837498228e-08,1.230722662670658e-07,9.793958903969724e-05,-2.487233473402739e-06,-8.635194888029218e-07,3.1670504881731176e-05,3.1670504881731176e-05
214,1.573215,0.5374907,13.7949,159.69,90.95239,283.96209,0.7276265683995,2.4188034316005,1.9732500291019164,892673 (2015 TM237),892673,20892673,an,APO,Y,18.13,,.0395896,3774,141,2,2015-10-08,2026-02-06,2026-06-07 19:15:26,JPL 50,2461200.5,1.573214874281531,0.5374930002662502,13.79490883341044,159.6900521783007,90.95277849202795,283.960919315798,0.020136964875280904,(2022 RT1),237.8299689742648,-0.0011706842020089425,1.573214874375992,0.5374930002436445,13.79490883331931,159.6900521750295,90.95277849321528,283.9609192293656,-1.2562400808491248e-07,2.3002436445596075e-06,8.833319309786702e-06,5.217502950927155e-05,0.0003884932152686815,-0.00117077063441684,0.00117077063441684
215,1.9046562,0.6261117,2.13279,75.47581,120.47166,294.30845,0.7121286687024599,3.09718373129754,2.6286023518361326,170086 (2002 XR14),170086,20170086,an,APO,Y,18.14,,.0114765,8364,492,0,2002-12-05,2025-10-29,2026-06-27 06:20:45,JPL 118,2461200.5,1.904656222242697,0.6261117400706584,2.13278887254434,75.47582662372625,120.471649264259,294.3084467529118,0.0009945382256589276,(2021 JB3),330.5440889041739,-3.2470882160851033e-06,1.90465622202947,0.6261117400460884,2.132788872827781,75.47582658257461,120.4716493011588,294.3084468261441,2.2029470025941578e-08,4.004608833430012e-08,-1.1271722191175115e-06,1.6582574630774616e-05,-1.0698841208522936e-05,-3.1738558732286037e-06,1.6582574630774616e-05
216,2.8898049,0.7531963,39.21257,268.05495,246.33087,335.84264,0.7132145415981299,5.06639525840187,4.912502503396568,307005 (2001 XP1),307005,20307005,an,APO,Y,18.14,,.0185551,3653,206,0,2001-12-08,2011-12-09,2021-04-14 06:01:27,30,2461200.5,2.889804898315709,0.753196375534697,39.21258023685895,268.05494482,246.3308935889425,335.842652594959,0.001320221391345669,(2023 UP7),840.7214262341604,1.2594959002854011e-05,2.889804898554277,0.7531963754442578,39.21258023741932,268.0549448011388,246.3308935821217,335.8426528008899,-1.445723096793472e-09,7.544425772998409e-08,1.023741931760469e-05,-5.19886123129254e-06,2.3582121684739832e-05,1.2800889862774056e-05,2.3582121684739832e-05
217,2.7002874,0.7185112,15.72955,226.40736,234.72024,259.46865,0.76010065988112,4.64047414011888,4.437261104225635,523816 (2009 ST103),523816,20523816,an,APO,Y,18.14,0.851,.0373422,8057,153,0,2000-09-27,2022-10-19,2023-03-01 06:50:50,43,2461200.5,2.700287374938193,0.7185112397922231,15.72954464601255,226.4073763002564,234.7202277046732,259.4686412845592,0.0010586823323976704,(2021 VM96),365.27755006743445,-8.71544079927844e-06,2.700287374051909,0.718511239776481,15.72954465100313,226.4073763249854,234.7202276968669,259.4686415453836,-2.5948091231242643e-08,3.977648099784403e-08,-5.3489968703246404e-06,1.632498538128857e-05,-1.2303133075874939e-05,-8.45461642029477e-06,1.632498538128857e-05
218,2.7628538,0.6530511,24.23489,173.91597,183.78498,10.34013,0.95856908677082,4.567138513229179,4.592369843299449,756955 (2021 MG1),756955,20756955,an,APO,Y,18.14,,.0463478,3325,672,0,2013-01-21,2022-02-28,2025-12-11 05:26:46,86,2461200.5,2.762853727407768,0.6530510565790408,24.23489879414193,173.9159627389455,183.7849828320512,10.34013386434266,0.0005983410797974984,(2016 RT33),352.67912716263174,3.864342659198883e-06,2.762853727450419,0.653051056605772,24.23489879747412,173.9159627472915,183.7849828349783,10.34013388198395,-7.254958100944009e-08,-4.3394227988713396e-08,8.797474119859316e-06,-7.252708485339099e-06,2.8349783178782673e-06,3.881983957398916e-06,7.252708485339099e-06
219,2.9104022,0.7189268,54.50065,187.46839,120.40785,136.57235,0.8180360596410401,5.00276834035896,4.965117322051123,410778 (2009 FG19),410778,20410778,an,APO,Y,18.15,1.457,.0252331,5674,347,0,2009-03-21,2024-10-02,2024-10-03 06:53:34,91,2461200.5,2.910402174083794,0.7189268444879852,54.50068401110356,187.4684001799856,120.4078458800526,136.5723549471322,0.0017894109279850596,516428 (2003 UR12),724.7595618088374,4.9471321972305304e-06,2.910402174858645,0.71892684444551,54.50068400465936,187.4684001779782,120.4078458737438,136.5723547971306,-2.514135521991534e-08,4.444551005011732e-08,3.4004659362096845e-05,1.0177978197134507e-05,-4.126256214931345e-06,4.797130600309174e-06,1.0177978197134507e-05
